datetime,AccX,AccY,AccZ,AsX,AsY,AsZ,AngX,AngY,AngZ
2025-11-14 23:49:42.464,-0.005,-1.008,-0.003,-0.244,-0.244,0.366,-88.945,2.285,-151.089
2025-11-14 23:49:42.464,-0.006,-1.007,-0.003,-0.305,-0.183,0.366,-88.945,2.285,-151.089
2025-11-14 23:49:42.477,-0.005,-1.008,-0.003,-0.305,-0.244,0.366,-88.945,2.285,-151.084
2025-11-14 23:49:42.477,-0.005,-1.008,-0.003,-0.305,-0.183,0.366,-88.945,2.285,-151.084
2025-11-14 23:49:42.477,-0.005,-1.008,-0.002,-0.305,-0.244,0.366,-88.945,2.285,-151.078
2025-11-14 23:49:42.477,-0.006,-1.008,-0.003,-0.305,-0.183,0.366,-88.945,2.291,-151.078
2025-11-14 23:49:42.478,-0.006,-1.007,-0.005,-0.244,-0.183,0.305,-88.945,2.285,-151.078
2025-11-14 23:49:42.478,-0.005,-1.007,-0.004,-0.305,-0.183,0.244,-88.945,2.285,-151.073
2025-11-14 23:49:42.478,-0.006,-1.008,-0.004,-0.305,-0.183,0.305,-88.945,2.285,-151.073
2025-11-14 23:49:42.478,-0.005,-1.008,-0.004,-0.366,-0.122,0.244,-88.945,2.285,-151.073
2025-11-14 23:49:42.605,-0.005,-1.007,-0.003,-0.305,-0.183,0.305,-88.951,2.285,-151.068
2025-11-14 23:49:42.605,-0.005,-1.008,-0.003,-0.305,-0.183,0.305,-88.951,2.285,-151.068
2025-11-14 23:49:42.605,-0.005,-1.008,-0.003,-0.244,-0.183,0.244,-88.945,2.285,-151.068
2025-11-14 23:49:42.605,-0.006,-1.009,-0.003,-0.244,-0.183,0.305,-88.945,2.285,-151.062
2025-11-14 23:49:42.605,-0.005,-1.008,-0.005,-0.244,-0.183,0.244,-88.945,2.285,-151.062
2025-11-14 23:49:42.605,-0.005,-1.008,-0.003,-0.244,-0.122,0.305,-88.945,2.285,-151.062
2025-11-14 23:49:42.605,-0.005,-1.007,-0.003,-0.244,-0.122,0.244,-88.945,2.285,-151.057
2025-11-14 23:49:42.605,-0.005,-1.008,-0.003,-0.244,-0.183,0.305,-88.945,2.285,-151.057
2025-11-14 23:49:42.605,-0.004,-1.008,-0.004,-0.305,-0.183,0.244,-88.945,2.285,-151.057
2025-11-14 23:49:42.605,-0.005,-1.007,-0.003,-0.305,-0.244,0.305,-88.945,2.285,-151.051
2025-11-14 23:49:42.605,-0.005,-1.006,-0.003,-0.305,-0.244,0.305,-88.945,2.285,-151.051
2025-11-14 23:49:42.605,-0.006,-1.006,-0.003,-0.305,-0.244,0.305,-88.945,2.285,-151.051
2025-11-14 23:49:42.660,-0.005,-1.008,-0.003,-0.244,-0.183,0.366,-88.945,2.285,-151.046
2025-11-14 23:49:42.660,-0.005,-1.008,-0.003,-0.244,-0.244,0.305,-88.945,2.285,-151.046
2025-11-14 23:49:42.660,-0.005,-1.008,-0.004,-0.244,-0.122,0.366,-88.945,2.285,-151.04
2025-11-14 23:49:42.660,-0.005,-1.008,-0.003,-0.305,-0.183,0.305,-88.945,2.285,-151.04
2025-11-14 23:49:42.762,-0.005,-1.009,-0.002,-0.366,-0.244,0.305,-88.945,2.285,-151.04
2025-11-14 23:49:42.762,-0.004,-1.008,-0.002,-0.244,-0.244,0.305,-88.945,2.285,-151.035
2025-11-14 23:49:42.762,-0.005,-1.007,-0.003,-0.305,-0.244,0.305,-88.945,2.285,-151.035
2025-11-14 23:49:42.762,-0.005,-1.008,-0.003,-0.244,-0.305,0.244,-88.945,2.285,-151.029
2025-11-14 23:49:42.762,-0.005,-1.008,-0.004,-0.244,-0.183,0.183,-88.945,2.285,-151.029
2025-11-14 23:49:42.762,-0.005,-1.007,-0.004,-0.305,-0.122,0.305,-88.945,2.28,-151.029
2025-11-14 23:49:42.762,-0.005,-1.007,-0.004,-0.305,-0.244,0.427,-88.945,2.28,-151.024
2025-11-14 23:49:42.762,-0.006,-1.007,-0.004,-0.244,-0.244,0.366,-88.945,2.285,-151.024
2025-11-14 23:49:42.776,-0.005,-1.008,-0.004,-0.305,-0.183,0.366,-88.945,2.285,-151.018
2025-11-14 23:49:42.776,-0.005,-1.008,-0.004,-0.305,-0.183,0.305,-88.945,2.285,-151.018
2025-11-14 23:49:42.776,-0.004,-1.008,-0.002,-0.305,-0.122,0.305,-88.945,2.285,-151.018
2025-11-14 23:49:42.776,-0.005,-1.008,-0.002,-0.305,-0.183,0.305,-88.945,2.285,-151.018
2025-11-14 23:49:42.879,-0.005,-1.006,-0.003,-0.305,-0.244,0.244,-88.945,2.285,-151.013
2025-11-14 23:49:42.879,-0.006,-1.007,-0.002,-0.305,-0.183,0.305,-88.945,2.285,-151.013
2025-11-14 23:49:42.879,-0.006,-1.006,-0.003,-0.305,-0.183,0.366,-88.945,2.285,-151.007
2025-11-14 23:49:42.879,-0.006,-1.006,-0.004,-0.305,-0.183,0.366,-88.945,2.285,-151.007
2025-11-14 23:49:42.879,-0.005,-1.006,-0.003,-0.244,-0.183,0.366,-88.945,2.285,-151.007
2025-11-14 23:49:42.879,-0.005,-1.007,-0.003,-0.244,-0.305,0.305,-88.945,2.285,-151.002
2025-11-14 23:49:42.879,-0.005,-1.007,-0.003,-0.244,-0.183,0.305,-88.945,2.285,-151.002
2025-11-14 23:49:42.879,-0.005,-1.007,-0.003,-0.183,-0.305,0.305,-88.945,2.285,-150.996
2025-11-14 23:49:42.896,-0.005,-1.007,-0.003,-0.244,-0.183,0.244,-88.945,2.285,-150.996
2025-11-14 23:49:42.896,-0.005,-1.008,-0.003,-0.305,-0.183,0.305,-88.945,2.285,-150.996
2025-11-14 23:49:42.896,-0.005,-1.008,-0.003,-0.305,-0.183,0.305,-88.945,2.285,-150.991
2025-11-14 23:49:42.896,-0.005,-1.009,-0.003,-0.305,-0.183,0.305,-88.945,2.285,-150.991
2025-11-14 23:49:42.998,-0.005,-1.009,-0.003,-0.244,-0.244,0.366,-88.945,2.285,-150.991
2025-11-14 23:49:42.998,-0.005,-1.007,-0.003,-0.305,-0.183,0.305,-88.945,2.285,-150.985
2025-11-14 23:49:42.998,-0.005,-1.008,-0.003,-0.244,-0.183,0.305,-88.945,2.285,-150.985
2025-11-14 23:49:42.998,-0.006,-1.008,-0.002,-0.305,-0.244,0.305,-88.945,2.285,-150.98
2025-11-14 23:49:42.998,-0.006,-1.008,-0.004,-0.244,-0.122,0.305,-88.945,2.285,-150.98
2025-11-14 23:49:42.998,-0.005,-1.008,-0.004,-0.305,-0.183,0.244,-88.945,2.285,-150.98
2025-11-14 23:49:42.998,-0.005,-1.008,-0.003,-0.305,-0.244,0.244,-88.945,2.285,-150.974
2025-11-14 23:49:42.998,-0.006,-1.008,-0.004,-0.305,-0.183,0.305,-88.945,2.28,-150.974
2025-11-14 23:49:43.045,-0.006,-1.007,-0.003,-0.244,-0.244,0.305,-88.945,2.28,-150.974
2025-11-14 23:49:43.045,-0.006,-1.008,-0.003,-0.244,-0.244,0.305,-88.945,2.28,-150.969
2025-11-14 23:49:43.045,-0.005,-1.008,-0.004,-0.305,-0.183,0.305,-88.945,2.28,-150.969
2025-11-14 23:49:43.045,-0.005,-1.007,-0.003,-0.244,-0.244,0.305,-88.945,2.28,-150.963
2025-11-14 23:49:43.147,-0.006,-1.007,-0.004,-0.305,-0.183,0.305,-88.945,2.28,-150.963
2025-11-14 23:49:43.147,-0.005,-1.008,-0.003,-0.305,-0.183,0.244,-88.945,2.28,-150.963
2025-11-14 23:49:43.147,-0.005,-1.009,-0.004,-0.305,-0.183,0.366,-88.945,2.28,-150.958
2025-11-14 23:49:43.148,-0.005,-1.008,-0.004,-0.305,-0.244,0.366,-88.945,2.285,-150.958
2025-11-14 23:49:43.148,-0.005,-1.008,-0.003,-0.305,-0.244,0.305,-88.945,2.285,-150.958
2025-11-14 23:49:43.148,-0.005,-1.008,-0.003,-0.305,-0.183,0.244,-88.945,2.28,-150.952
2025-11-14 23:49:43.148,-0.006,-1.009,-0.003,-0.305,-0.183,0.244,-88.945,2.28,-150.952
2025-11-14 23:49:43.148,-0.005,-1.007,-0.004,-0.305,-0.244,0.305,-88.945,2.28,-150.947
2025-11-14 23:49:43.148,-0.006,-1.007,-0.003,-0.305,-0.183,0.305,-88.945,2.28,-150.947
2025-11-14 23:49:43.148,-0.004,-1.007,-0.004,-0.244,-0.183,0.305,-88.945,2.28,-150.947
2025-11-14 23:49:43.148,-0.005,-1.006,-0.003,-0.244,-0.244,0.244,-88.945,2.28,-150.941
2025-11-14 23:49:43.148,-0.005,-1.007,-0.004,-0.305,-0.244,0.305,-88.945,2.28,-150.941
2025-11-14 23:49:43.166,-0.005,-1.008,-0.004,-0.244,-0.244,0.305,-88.945,2.28,-150.936
2025-11-14 23:49:43.166,-0.005,-1.008,-0.004,-0.305,-0.183,0.305,-88.945,2.28,-150.936
2025-11-14 23:49:43.166,-0.004,-1.008,-0.004,-0.305,-0.183,0.305,-88.945,2.28,-150.936
2025-11-14 23:49:43.166,-0.005,-1.009,-0.004,-0.305,-0.183,0.305,-88.945,2.28,-150.93
2025-11-14 23:49:43.275,-0.006,-1.008,-0.004,-0.305,-0.183,0.244,-88.945,2.28,-150.93
2025-11-14 23:49:43.275,-0.005,-1.008,-0.004,-0.305,-0.183,0.366,-88.945,2.28,-150.93
2025-11-14 23:49:43.275,-0.005,-1.009,-0.003,-0.305,-0.183,0.366,-88.945,2.28,-150.925
2025-11-14 23:49:43.275,-0.006,-1.009,-0.003,-0.244,-0.183,0.305,-88.945,2.28,-150.925
2025-11-14 23:49:43.284,-0.005,-1.008,-0.004,-0.244,-0.244,0.366,-88.945,2.28,-150.925
2025-11-14 23:49:43.284,-0.006,-1.008,-0.004,-0.305,-0.183,0.305,-88.945,2.28,-150.919
2025-11-14 23:49:43.284,-0.006,-1.007,-0.002,-0.244,-0.244,0.244,-88.945,2.28,-150.919
2025-11-14 23:49:43.284,-0.004,-1.01,-0.004,-0.244,-0.183,0.305,-88.945,2.28,-150.914
2025-11-14 23:49:43.348,-0.005,-1.009,-0.003,-0.305,-0.183,0.427,-88.945,2.28,-150.914
2025-11-14 23:49:43.348,-0.005,-1.007,-0.003,-0.244,-0.244,0.366,-88.945,2.285,-150.914
2025-11-14 23:49:43.348,-0.005,-1.005,-0.004,-0.305,-0.183,0.305,-88.945,2.285,-150.908
2025-11-14 23:49:43.348,-0.004,-1.007,-0.003,-0.305,-0.244,0.183,-88.945,2.28,-150.908
2025-11-14 23:49:43.478,-0.004,-1.011,-0.004,-0.305,-0.183,0.305,-88.945,2.28,-150.908
2025-11-14 23:49:43.478,-0.005,-1.009,-0.004,-0.244,-0.305,0.366,-88.945,2.28,-150.903
2025-11-14 23:49:43.478,-0.005,-1.008,-0.005,-0.244,-0.183,0.366,-88.945,2.285,-150.903
2025-11-14 23:49:43.478,-0.006,-1.006,-0.003,-0.244,-0.183,0.366,-88.945,2.285,-150.897
2025-11-14 23:49:43.494,-0.006,-1.007,-0.002,-0.305,-0.122,0.305,-88.945,2.285,-150.897
2025-11-14 23:49:43.494,-0.005,-1.01,-0.003,-0.244,-0.183,0.305,-88.945,2.285,-150.897
2025-11-14 23:49:43.494,-0.005,-1.009,-0.004,-0.183,-0.183,0.305,-88.945,2.285,-150.892
2025-11-14 23:49:43.494,-0.004,-1.007,-0.003,-0.244,-0.244,0.366,-88.945,2.285,-150.892
2025-11-14 23:49:43.560,-0.005,-1.005,-0.003,-0.244,-0.183,0.305,-88.945,2.285,-150.892
2025-11-14 23:49:43.560,-0.005,-1.009,-0.003,-0.244,-0.183,0.366,-88.945,2.285,-150.886
2025-11-14 23:49:43.560,-0.005,-1.011,-0.004,-0.244,-0.244,0.366,-88.94,2.285,-150.886
2025-11-14 23:49:43.560,-0.005,-1.007,-0.003,-0.244,-0.183,0.427,-88.94,2.285,-150.886
2025-11-14 23:49:43.619,-0.005,-1.005,-0.005,-0.244,-0.244,0.305,-88.94,2.285,-150.881
2025-11-14 23:49:43.619,-0.007,-1.006,-0.004,-0.244,-0.244,0.366,-88.94,2.285,-150.881
2025-11-14 23:49:43.619,-0.006,-1.006,-0.004,-0.244,-0.244,0.366,-88.94,2.285,-150.875
2025-11-14 23:49:43.619,-0.005,-1.007,-0.003,-0.183,-0.183,0.366,-88.94,2.285,-150.875
2025-11-14 23:49:43.674,-0.005,-1.008,-0.003,-0.305,-0.122,0.305,-88.94,2.285,-150.875
2025-11-14 23:49:43.674,-0.006,-1.005,-0.003,-0.244,-0.183,0.244,-88.94,2.285,-150.87
2025-11-14 23:49:43.674,-0.005,-1.009,-0.003,-0.305,-0.244,0.305,-88.94,2.285,-150.87
2025-11-14 23:49:43.674,-0.004,-1.01,-0.004,-0.305,-0.183,0.244,-88.94,2.285,-150.864
2025-11-14 23:49:43.785,-0.005,-1.009,-0.004,-0.305,-0.183,0.305,-88.94,2.285,-150.864
2025-11-14 23:49:43.786,-0.006,-1.008,-0.004,-0.305,-0.183,0.366,-88.94,2.285,-150.864
2025-11-14 23:49:43.786,-0.005,-1.009,-0.004,-0.305,-0.244,0.305,-88.94,2.285,-150.859
2025-11-14 23:49:43.786,-0.005,-1.009,-0.004,-0.244,-0.183,0.366,-88.94,2.285,-150.859
2025-11-14 23:49:43.794,-0.006,-1.009,-0.005,-0.244,-0.183,0.305,-88.94,2.285,-150.859
2025-11-14 23:49:43.794,-0.005,-1.008,-0.003,-0.244,-0.183,0.366,-88.94,2.285,-150.853
2025-11-14 23:49:43.794,-0.005,-1.007,-0.003,-0.305,-0.183,0.366,-88.94,2.285,-150.853
2025-11-14 23:49:43.794,-0.006,-1.008,-0.003,-0.244,-0.244,0.244,-88.94,2.285,-150.853
2025-11-14 23:49:43.855,-0.005,-1.008,-0.003,-0.305,-0.244,0.305,-88.94,2.285,-150.848
2025-11-14 23:49:43.856,-0.005,-1.008,-0.004,-0.305,-0.244,0.366,-88.94,2.285,-150.848
2025-11-14 23:49:43.856,-0.005,-1.008,-0.003,-0.244,-0.244,0.366,-88.94,2.285,-150.842
2025-11-14 23:49:43.856,-0.005,-1.007,-0.004,-0.244,-0.244,0.366,-88.94,2.291,-150.842
2025-11-14 23:49:43.914,-0.005,-1.008,-0.004,-0.244,-0.183,0.305,-88.94,2.291,-150.837
2025-11-14 23:49:43.914,-0.005,-1.007,-0.003,-0.305,-0.183,0.305,-88.94,2.291,-150.837
2025-11-14 23:49:43.914,-0.005,-1.01,-0.004,-0.305,-0.183,0.305,-88.94,2.291,-150.837
2025-11-14 23:49:43.914,-0.005,-1.008,-0.003,-0.244,-0.244,0.305,-88.94,2.285,-150.831
2025-11-14 23:49:43.979,-0.005,-1.008,-0.004,-0.244,-0.244,0.366,-88.94,2.291,-150.831
2025-11-14 23:49:43.979,-0.004,-1.007,-0.004,-0.244,-0.183,0.305,-88.94,2.291,-150.831
2025-11-14 23:49:43.979,-0.006,-1.008,-0.003,-0.244,-0.183,0.305,-88.94,2.291,-150.826
2025-11-14 23:49:43.979,-0.005,-1.009,-0.003,-0.244,-0.244,0.305,-88.94,2.291,-150.826
2025-11-14 23:49:44.036,-0.006,-1.007,-0.003,-0.244,-0.183,0.305,-88.94,2.291,-150.82
2025-11-14 23:49:44.036,-0.005,-1.009,-0.003,-0.244,-0.305,0.366,-88.934,2.291,-150.82
2025-11-14 23:49:44.036,-0.005,-1.009,-0.004,-0.305,-0.244,0.305,-88.94,2.291,-150.815
