datetime,AccX,AccY,AccZ,AsX,AsY,AsZ,AngX,AngY,AngZ
2025-11-13 23:09:51.486,-0.019,-1.004,0.074,-0.244,-0.183,0.427,-88.478,3.246,37.601
2025-11-13 23:09:51.486,-0.021,-1.003,0.071,-0.183,-0.244,0.305,-88.478,3.246,37.601
2025-11-13 23:09:51.486,-0.021,-1.002,0.071,-0.366,-0.244,0.488,-88.478,3.246,37.601
2025-11-13 23:09:51.487,-0.02,-1.003,0.072,-0.183,-0.244,0.305,-88.478,3.246,37.606
2025-11-13 23:09:51.516,-0.022,-1.003,0.069,-0.183,-0.305,0.305,-88.478,3.246,37.606
2025-11-13 23:09:51.516,-0.021,-1.002,0.072,-0.427,-0.244,0.488,-88.484,3.246,37.612
2025-11-13 23:09:51.516,-0.019,-1.001,0.072,-0.122,-0.244,0.305,-88.484,3.246,37.612
2025-11-13 23:09:51.516,-0.022,-1.002,0.07,-0.305,-0.305,0.427,-88.484,3.252,37.617
2025-11-13 23:09:51.645,-0.021,-1.003,0.072,-0.244,-0.244,0.366,-88.484,3.252,37.617
2025-11-13 23:09:51.645,-0.021,-1.003,0.071,-0.061,-0.305,0.244,-88.484,3.252,37.623
2025-11-13 23:09:51.646,-0.023,-1.003,0.071,-0.366,-0.244,0.488,-88.484,3.252,37.623
2025-11-13 23:09:51.646,-0.02,-1.001,0.073,-0.305,-0.244,0.427,-88.489,3.252,37.628
2025-11-13 23:09:51.646,-0.022,-1.004,0.072,-0.122,-0.244,0.183,-88.489,3.252,37.628
2025-11-13 23:09:51.646,-0.021,-1.004,0.072,-0.427,-0.244,0.488,-88.489,3.252,37.634
2025-11-13 23:09:51.646,-0.02,-1.002,0.073,-0.183,-0.305,0.244,-88.489,3.252,37.634
2025-11-13 23:09:51.646,-0.022,-1.002,0.071,-0.244,-0.244,0.366,-88.489,3.252,37.639
2025-11-13 23:09:51.646,-0.02,-1.003,0.072,-0.427,-0.183,0.549,-88.495,3.252,37.639
2025-11-13 23:09:51.646,-0.02,-1.003,0.073,-0.183,-0.305,0.244,-88.495,3.252,37.645
2025-11-13 23:09:51.646,-0.022,-1.003,0.07,-0.305,-0.305,0.427,-88.495,3.252,37.645
2025-11-13 23:09:51.646,-0.02,-1.002,0.074,-0.305,-0.183,0.488,-88.495,3.252,37.65
2025-11-13 23:09:51.665,-0.021,-1.001,0.072,-0.122,-0.305,0.244,-88.495,3.252,37.65
2025-11-13 23:09:51.665,-0.022,-1.003,0.07,-0.366,-0.244,0.488,-88.5,3.257,37.656
2025-11-13 23:09:51.665,-0.019,-1.004,0.074,-0.305,-0.244,0.305,-88.5,3.257,37.656
2025-11-13 23:09:51.665,-0.021,-1.004,0.07,-0.244,-0.244,0.244,-88.5,3.257,37.656
2025-11-13 23:09:51.803,-0.021,-1.003,0.071,-0.427,-0.305,0.549,-88.5,3.257,37.661
2025-11-13 23:09:51.803,-0.02,-1.002,0.073,-0.122,-0.366,0.305,-88.506,3.257,37.667
2025-11-13 23:09:51.803,-0.021,-1.003,0.07,-0.305,-0.366,0.427,-88.506,3.257,37.667
2025-11-13 23:09:51.803,-0.021,-1.003,0.072,-0.427,-0.244,0.427,-88.506,3.257,37.672
2025-11-13 23:09:51.803,-0.021,-1.004,0.072,-0.183,-0.244,0.183,-88.506,3.257,37.672
2025-11-13 23:09:51.803,-0.021,-1.005,0.069,-0.366,-0.244,0.366,-88.511,3.257,37.678
2025-11-13 23:09:51.803,-0.018,-1.003,0.072,-0.244,-0.244,0.305,-88.511,3.257,37.678
2025-11-13 23:09:51.803,-0.021,-1.003,0.072,-0.122,-0.244,0.244,-88.511,3.257,37.683
2025-11-13 23:09:51.803,-0.021,-1.004,0.071,-0.366,-0.183,0.488,-88.511,3.257,37.683
2025-11-13 23:09:51.803,-0.02,-1.004,0.074,-0.183,-0.305,0.305,-88.511,3.257,37.683
2025-11-13 23:09:51.803,-0.022,-1.004,0.071,-0.244,-0.305,0.366,-88.511,3.257,37.689
2025-11-13 23:09:51.803,-0.021,-1.003,0.072,-0.427,-0.183,0.488,-88.517,3.257,37.689
2025-11-13 23:09:51.946,-0.02,-1.003,0.073,-0.183,-0.305,0.183,-88.517,3.257,37.694
2025-11-13 23:09:51.946,-0.022,-1.005,0.071,-0.305,-0.244,0.366,-88.517,3.257,37.694
2025-11-13 23:09:51.946,-0.019,-1.002,0.073,-0.305,-0.244,0.488,-88.517,3.257,37.7
2025-11-13 23:09:51.946,-0.02,-1.003,0.072,-0.122,-0.305,0.244,-88.522,3.257,37.7
2025-11-13 23:09:51.946,-0.022,-1.003,0.07,-0.366,-0.244,0.427,-88.522,3.257,37.705
2025-11-13 23:09:51.946,-0.019,-1.004,0.073,-0.244,-0.244,0.305,-88.522,3.257,37.705
2025-11-13 23:09:51.946,-0.021,-1.004,0.07,-0.183,-0.244,0.244,-88.522,3.257,37.711
2025-11-13 23:09:51.946,-0.021,-1.002,0.071,-0.427,-0.183,0.366,-88.522,3.257,37.711
2025-11-13 23:09:51.946,-0.019,-1.003,0.073,-0.183,-0.244,0.305,-88.528,3.257,37.716
2025-11-13 23:09:51.946,-0.022,-1.003,0.07,-0.244,-0.244,0.427,-88.528,3.257,37.716
2025-11-13 23:09:51.946,-0.02,-1.003,0.073,-0.366,-0.244,0.488,-88.528,3.257,37.716
2025-11-13 23:09:51.946,-0.021,-1.002,0.072,-0.122,-0.305,0.244,-88.528,3.257,37.722
2025-11-13 23:09:51.965,-0.022,-1.003,0.07,-0.366,-0.244,0.427,-88.528,3.257,37.722
2025-11-13 23:09:51.965,-0.019,-1.003,0.073,-0.366,-0.244,0.427,-88.533,3.257,37.727
2025-11-13 23:09:51.965,-0.021,-1.004,0.071,-0.183,-0.305,0.244,-88.533,3.257,37.727
2025-11-13 23:09:51.965,-0.021,-1.004,0.072,-0.488,-0.244,0.488,-88.533,3.257,37.733
2025-11-13 23:09:52.101,-0.019,-1.001,0.073,-0.244,-0.305,0.305,-88.533,3.257,37.733
2025-11-13 23:09:52.102,-0.022,-1.003,0.07,-0.305,-0.244,0.244,-88.539,3.257,37.738
2025-11-13 23:09:52.102,-0.02,-1.003,0.071,-0.427,-0.244,0.488,-88.539,3.257,37.738
2025-11-13 23:09:52.102,-0.02,-1.003,0.073,-0.122,-0.366,0.244,-88.539,3.257,37.744
2025-11-13 23:09:52.102,-0.023,-1.003,0.07,-0.305,-0.244,0.366,-88.539,3.257,37.749
2025-11-13 23:09:52.102,-0.02,-1.002,0.073,-0.305,-0.244,0.366,-88.544,3.257,37.749
2025-11-13 23:09:52.102,-0.021,-1.003,0.072,-0.122,-0.244,0.183,-88.539,3.257,37.749
2025-11-13 23:09:52.102,-0.021,-1.002,0.071,-0.366,-0.183,0.549,-88.544,3.263,37.755
2025-11-13 23:09:52.102,-0.02,-1.001,0.073,-0.244,-0.305,0.366,-88.544,3.263,37.755
2025-11-13 23:09:52.102,-0.021,-1.004,0.071,-0.183,-0.244,0.244,-88.544,3.257,37.76
2025-11-13 23:09:52.102,-0.021,-1.004,0.072,-0.427,-0.244,0.427,-88.544,3.263,37.76
2025-11-13 23:09:52.102,-0.019,-1.003,0.073,-0.122,-0.305,0.244,-88.544,3.257,37.766
2025-11-13 23:09:52.118,-0.022,-1.004,0.07,-0.244,-0.305,0.366,-88.55,3.257,37.766
2025-11-13 23:09:52.118,-0.02,-1.002,0.073,-0.366,-0.244,0.549,-88.55,3.263,37.771
2025-11-13 23:09:52.118,-0.02,-1.003,0.072,-0.122,-0.244,0.244,-88.55,3.263,37.771
2025-11-13 23:09:52.118,-0.021,-1.003,0.071,-0.366,-0.244,0.488,-88.55,3.263,37.776
2025-11-13 23:09:52.147,-0.02,-1.002,0.073,-0.244,-0.244,0.427,-88.55,3.263,37.776
2025-11-13 23:09:52.147,-0.021,-1.004,0.071,-0.183,-0.305,0.244,-88.55,3.263,37.782
2025-11-13 23:09:52.147,-0.022,-1.003,0.072,-0.366,-0.244,0.488,-88.555,3.263,37.782
2025-11-13 23:09:52.147,-0.018,-1.002,0.073,-0.183,-0.305,0.305,-88.555,3.263,37.787
2025-11-13 23:09:52.256,-0.021,-1.001,0.07,-0.244,-0.244,0.305,-88.555,3.263,37.787
2025-11-13 23:09:52.256,-0.021,-1.001,0.072,-0.427,-0.183,0.427,-88.555,3.263,37.787
2025-11-13 23:09:52.256,-0.02,-1.002,0.072,-0.122,-0.305,0.183,-88.555,3.263,37.793
2025-11-13 23:09:52.256,-0.022,-1.003,0.07,-0.305,-0.244,0.366,-88.555,3.263,37.798
2025-11-13 23:09:52.256,-0.021,-1.0,0.073,-0.305,-0.305,0.366,-88.561,3.263,37.798
2025-11-13 23:09:52.257,-0.021,-1.003,0.071,-0.061,-0.244,0.244,-88.555,3.263,37.804
2025-11-13 23:09:52.257,-0.022,-1.002,0.071,-0.427,-0.183,0.427,-88.561,3.263,37.804
2025-11-13 23:09:52.257,-0.02,-1.002,0.073,-0.244,-0.244,0.366,-88.561,3.263,37.804
2025-11-13 23:09:52.265,-0.022,-1.002,0.071,-0.244,-0.244,0.366,-88.561,3.263,37.809
2025-11-13 23:09:52.265,-0.021,-1.003,0.072,-0.366,-0.244,0.488,-88.566,3.263,37.809
2025-11-13 23:09:52.265,-0.02,-1.003,0.073,-0.183,-0.305,0.244,-88.566,3.263,37.815
2025-11-13 23:09:52.265,-0.022,-1.003,0.07,-0.305,-0.305,0.366,-88.566,3.263,37.815
2025-11-13 23:09:52.400,-0.02,-1.002,0.072,-0.366,-0.244,0.488,-88.566,3.263,37.82
2025-11-13 23:09:52.400,-0.021,-1.003,0.073,-0.122,-0.305,0.305,-88.566,3.263,37.82
2025-11-13 23:09:52.400,-0.022,-1.004,0.071,-0.366,-0.305,0.427,-88.566,3.268,37.826
2025-11-13 23:09:52.400,-0.02,-1.003,0.072,-0.305,-0.305,0.305,-88.572,3.268,37.826
2025-11-13 23:09:52.400,-0.021,-1.001,0.072,-0.183,-0.305,0.244,-88.572,3.263,37.831
2025-11-13 23:09:52.400,-0.021,-1.002,0.071,-0.366,-0.244,0.488,-88.572,3.268,37.831
2025-11-13 23:09:52.400,-0.02,-1.003,0.073,-0.183,-0.244,0.305,-88.572,3.268,37.837
2025-11-13 23:09:52.400,-0.021,-1.003,0.07,-0.244,-0.305,0.305,-88.572,3.263,37.842
2025-11-13 23:09:52.415,-0.021,-1.002,0.072,-0.366,-0.305,0.488,-88.572,3.268,37.842
2025-11-13 23:09:52.415,-0.021,-1.003,0.074,-0.244,-0.244,0.244,-88.577,3.268,37.848
2025-11-13 23:09:52.415,-0.022,-1.003,0.071,-0.305,-0.305,0.366,-88.577,3.268,37.848
2025-11-13 23:09:52.415,-0.02,-1.003,0.073,-0.366,-0.305,0.366,-88.577,3.268,37.853
2025-11-13 23:09:52.546,-0.02,-1.004,0.071,-0.183,-0.305,0.305,-88.577,3.268,37.853
2025-11-13 23:09:52.546,-0.021,-1.003,0.071,-0.366,-0.183,0.427,-88.583,3.268,37.859
2025-11-13 23:09:52.546,-0.02,-1.003,0.073,-0.244,-0.244,0.366,-88.583,3.268,37.859
2025-11-13 23:09:52.546,-0.021,-1.004,0.07,-0.183,-0.244,0.305,-88.583,3.268,37.859
2025-11-13 23:09:52.546,-0.021,-1.003,0.071,-0.366,-0.244,0.488,-88.583,3.268,37.864
2025-11-13 23:09:52.546,-0.02,-1.003,0.072,-0.244,-0.305,0.305,-88.583,3.268,37.864
2025-11-13 23:09:52.546,-0.021,-1.004,0.07,-0.244,-0.183,0.305,-88.583,3.268,37.87
2025-11-13 23:09:52.546,-0.02,-1.003,0.072,-0.305,-0.305,0.366,-88.583,3.268,37.87
2025-11-13 23:09:52.546,-0.021,-1.004,0.072,-0.183,-0.244,0.244,-88.583,3.268,37.875
2025-11-13 23:09:52.546,-0.022,-1.003,0.071,-0.366,-0.244,0.366,-88.588,3.268,37.875
2025-11-13 23:09:52.546,-0.021,-1.003,0.072,-0.305,-0.244,0.366,-88.588,3.268,37.881
2025-11-13 23:09:52.546,-0.021,-1.003,0.071,-0.183,-0.244,0.305,-88.588,3.268,37.881
2025-11-13 23:09:52.572,-0.021,-1.004,0.071,-0.366,-0.244,0.488,-88.588,3.268,37.886
2025-11-13 23:09:52.572,-0.02,-1.003,0.073,-0.183,-0.244,0.305,-88.588,3.268,37.886
2025-11-13 23:09:52.572,-0.021,-1.003,0.071,-0.183,-0.305,0.305,-88.588,3.268,37.892
2025-11-13 23:09:52.572,-0.021,-1.003,0.072,-0.366,-0.244,0.427,-88.594,3.268,37.892
2025-11-13 23:09:52.600,-0.02,-1.003,0.073,-0.183,-0.305,0.244,-88.594,3.268,37.897
2025-11-13 23:09:52.600,-0.021,-1.003,0.071,-0.305,-0.244,0.366,-88.594,3.268,37.897
2025-11-13 23:09:52.600,-0.02,-1.003,0.073,-0.366,-0.244,0.427,-88.594,3.268,37.903
2025-11-13 23:09:52.600,-0.02,-1.003,0.072,-0.183,-0.244,0.244,-88.594,3.268,37.903
2025-11-13 23:09:52.710,-0.022,-1.004,0.071,-0.366,-0.244,0.366,-88.599,3.268,37.903
2025-11-13 23:09:52.710,-0.02,-1.002,0.073,-0.305,-0.244,0.305,-88.599,3.268,37.908
2025-11-13 23:09:52.710,-0.021,-1.003,0.07,-0.183,-0.305,0.244,-88.599,3.268,37.908
2025-11-13 23:09:52.710,-0.021,-1.003,0.071,-0.366,-0.244,0.427,-88.599,3.268,37.914
2025-11-13 23:09:52.710,-0.019,-1.002,0.073,-0.183,-0.244,0.244,-88.599,3.268,37.914
2025-11-13 23:09:52.710,-0.021,-1.002,0.071,-0.366,-0.244,0.366,-88.599,3.268,37.919
2025-11-13 23:09:52.711,-0.02,-1.002,0.072,-0.183,-0.244,0.244,-88.605,3.268,37.919
2025-11-13 23:09:52.711,-0.023,-1.0,0.071,-0.305,-0.244,0.427,-88.605,3.268,37.925
2025-11-13 23:09:52.715,-0.02,-1.001,0.073,-0.305,-0.244,0.366,-88.605,3.268,37.925
2025-11-13 23:09:52.715,-0.021,-1.001,0.071,-0.183,-0.244,0.305,-88.605,3.268,37.93
2025-11-13 23:09:52.715,-0.021,-1.001,0.071,-0.366,-0.305,0.427,-88.605,3.268,37.93
2025-11-13 23:09:52.715,-0.02,-1.003,0.074,-0.244,-0.244,0.305,-88.605,3.268,37.936
2025-11-13 23:09:52.851,-0.02,-1.003,0.07,-0.244,-0.305,0.305,-88.605,3.268,37.936
2025-11-13 23:09:52.851,-0.021,-1.002,0.072,-0.366,-0.183,0.488,-88.61,3.268,37.941
2025-11-13 23:09:52.851,-0.021,-1.004,0.072,-0.183,-0.244,0.305,-88.61,3.268,37.941
2025-11-13 23:09:52.851,-0.021,-1.004,0.07,-0.305,-0.244,0.366,-88.61,3.268,37.941
2025-11-13 23:09:52.851,-0.02,-1.003,0.073,-0.366,-0.244,0.427,-88.61,3.268,37.947
2025-11-13 23:09:52.851,-0.021,-1.004,0.07,-0.122,-0.244,0.305,-88.61,3.268,37.947
2025-11-13 23:09:52.851,-0.021,-1.003,0.071,-0.305,-0.244,0.427,-88.61,3.268,37.952
2025-11-13 23:09:52.851,-0.019,-1.002,0.073,-0.305,-0.305,0.305,-88.616,3.268,37.952
2025-11-13 23:09:52.851,-0.021,-1.003,0.071,-0.244,-0.183,0.244,-88.616,3.268,37.958
2025-11-13 23:09:52.851,-0.021,-1.003,0.071,-0.366,-0.244,0.366,-88.616,3.268,37.958
2025-11-13 23:09:52.851,-0.021,-1.002,0.072,-0.244,-0.244,0.244,-88.616,3.268,37.963
2025-11-13 23:09:52.851,-0.022,-1.002,0.071,-0.244,-0.305,0.305,-88.616,3.268,37.963
2025-11-13 23:09:52.898,-0.021,-1.001,0.072,-0.366,-0.183,0.427,-88.616,3.268,37.969
2025-11-13 23:09:52.898,-0.021,-1.001,0.071,-0.244,-0.305,0.305,-88.621,3.268,37.969
2025-11-13 23:09:52.899,-0.022,-1.002,0.071,-0.305,-0.244,0.427,-88.621,3.268,37.974
2025-11-13 23:09:52.899,-0.021,-1.001,0.073,-0.305,-0.244,0.427,-88.621,3.268,37.974
2025-11-13 23:09:53.000,-0.021,-1.002,0.072,-0.244,-0.244,0.244,-88.621,3.268,37.974
2025-11-13 23:09:53.000,-0.022,-1.001,0.071,-0.305,-0.183,0.488,-88.621,3.268,37.98
2025-11-13 23:09:53.000,-0.021,-1.001,0.073,-0.305,-0.244,0.305,-88.627,3.268,37.98
2025-11-13 23:09:53.000,-0.021,-1.003,0.07,-0.305,-0.244,0.305,-88.627,3.268,37.985
2025-11-13 23:09:53.000,-0.021,-1.001,0.072,-0.366,-0.244,0.427,-88.627,3.268,37.985
2025-11-13 23:09:53.000,-0.02,-1.0,0.072,-0.183,-0.244,0.305,-88.627,3.268,37.991
2025-11-13 23:09:53.000,-0.023,-1.002,0.07,-0.366,-0.183,0.427,-88.627,3.268,37.991
2025-11-13 23:09:53.000,-0.021,-1.003,0.073,-0.305,-0.244,0.366,-88.632,3.268,37.991
2025-11-13 23:09:53.019,-0.021,-1.003,0.072,-0.183,-0.244,0.244,-88.632,3.268,37.996
2025-11-13 23:09:53.019,-0.02,-1.002,0.071,-0.305,-0.244,0.366,-88.632,3.268,37.996
2025-11-13 23:09:53.019,-0.02,-1.002,0.073,-0.305,-0.183,0.305,-88.632,3.268,38.002
2025-11-13 23:09:53.019,-0.021,-1.003,0.07,-0.122,-0.244,0.305,-88.632,3.268,38.002
2025-11-13 23:09:53.148,-0.021,-1.004,0.071,-0.305,-0.244,0.427,-88.632,3.268,38.007
2025-11-13 23:09:53.148,-0.02,-1.003,0.073,-0.244,-0.244,0.305,-88.632,3.268,38.007
2025-11-13 23:09:53.148,-0.021,-1.002,0.071,-0.244,-0.244,0.305,-88.632,3.268,38.007
2025-11-13 23:09:53.148,-0.021,-1.003,0.073,-0.305,-0.183,0.427,-88.632,3.268,38.013
2025-11-13 23:09:53.148,-0.021,-1.003,0.072,-0.183,-0.305,0.305,-88.632,3.268,38.013
2025-11-13 23:09:53.148,-0.022,-1.001,0.072,-0.305,-0.244,0.427,-88.638,3.268,38.018
2025-11-13 23:09:53.148,-0.021,-1.002,0.073,-0.244,-0.244,0.488,-88.638,3.268,38.018
2025-11-13 23:09:53.148,-0.021,-1.004,0.072,-0.244,-0.183,0.305,-88.638,3.274,38.024
2025-11-13 23:09:53.148,-0.021,-1.003,0.072,-0.305,-0.305,0.366,-88.638,3.274,38.024
2025-11-13 23:09:53.148,-0.02,-1.003,0.073,-0.244,-0.244,0.305,-88.638,3.274,38.029
2025-11-13 23:09:53.148,-0.021,-1.004,0.07,-0.305,-0.244,0.366,-88.638,3.274,38.029
2025-11-13 23:09:53.148,-0.021,-1.003,0.072,-0.366,-0.244,0.366,-88.643,3.274,38.035
2025-11-13 23:09:53.165,-0.02,-1.004,0.072,-0.244,-0.244,0.305,-88.643,3.274,38.035
2025-11-13 23:09:53.165,-0.021,-1.004,0.072,-0.305,-0.305,0.305,-88.643,3.268,38.035
2025-11-13 23:09:53.165,-0.021,-1.003,0.072,-0.305,-0.244,0.427,-88.643,3.274,38.04
2025-11-13 23:09:53.165,-0.02,-1.002,0.072,-0.305,-0.305,0.366,-88.643,3.274,38.04
2025-11-13 23:09:53.303,-0.022,-1.003,0.071,-0.305,-0.244,0.427,-88.643,3.274,38.046
2025-11-13 23:09:53.303,-0.02,-1.003,0.074,-0.305,-0.183,0.427,-88.649,3.274,38.046
2025-11-13 23:09:53.303,-0.02,-1.002,0.072,-0.183,-0.244,0.305,-88.649,3.274,38.051
2025-11-13 23:09:53.303,-0.021,-1.003,0.071,-0.305,-0.305,0.427,-88.649,3.274,38.051
2025-11-13 23:09:53.303,-0.021,-1.002,0.072,-0.305,-0.183,0.305,-88.649,3.274,38.057
2025-11-13 23:09:53.303,-0.021,-1.003,0.072,-0.244,-0.244,0.366,-88.649,3.274,38.057
2025-11-13 23:09:53.303,-0.021,-1.003,0.074,-0.366,-0.305,0.427,-88.649,3.274,38.062
2025-11-13 23:09:53.303,-0.02,-1.001,0.072,-0.244,-0.305,0.366,-88.649,3.274,38.062
2025-11-13 23:09:53.303,-0.021,-1.001,0.072,-0.305,-0.244,0.366,-88.654,3.274,38.068
2025-11-13 23:09:53.303,-0.021,-1.001,0.072,-0.305,-0.244,0.427,-88.654,3.274,38.068
2025-11-13 23:09:53.303,-0.02,-1.003,0.07,-0.122,-0.183,0.305,-88.654,3.274,38.073
2025-11-13 23:09:53.303,-0.021,-1.003,0.071,-0.305,-0.244,0.427,-88.654,3.274,38.073
2025-11-13 23:09:53.315,-0.02,-1.001,0.073,-0.305,-0.244,0.366,-88.654,3.274,38.073
2025-11-13 23:09:53.315,-0.021,-1.002,0.072,-0.244,-0.244,0.305,-88.654,3.274,38.079
2025-11-13 23:09:53.315,-0.021,-1.003,0.072,-0.305,-0.244,0.427,-88.654,3.274,38.079
2025-11-13 23:09:53.315,-0.021,-1.004,0.073,-0.244,-0.305,0.244,-88.654,3.274,38.084
2025-11-13 23:09:53.456,-0.021,-1.003,0.07,-0.305,-0.244,0.305,-88.66,3.274,38.084
2025-11-13 23:09:53.456,-0.021,-1.003,0.072,-0.305,-0.244,0.427,-88.66,3.279,38.09
2025-11-13 23:09:53.456,-0.02,-1.002,0.072,-0.244,-0.244,0.305,-88.66,3.274,38.09
2025-11-13 23:09:53.456,-0.021,-1.003,0.071,-0.244,-0.244,0.366,-88.66,3.274,38.095
2025-11-13 23:09:53.456,-0.021,-1.002,0.072,-0.305,-0.244,0.366,-88.66,3.279,38.095
2025-11-13 23:09:53.456,-0.021,-1.002,0.072,-0.244,-0.244,0.305,-88.66,3.274,38.101
2025-11-13 23:09:53.456,-0.021,-1.004,0.072,-0.366,-0.183,0.305,-88.665,3.274,38.101
2025-11-13 23:09:53.456,-0.02,-1.002,0.072,-0.244,-0.183,0.305,-88.665,3.274,38.101
2025-11-13 23:09:53.456,-0.021,-1.004,0.072,-0.305,-0.244,0.305,-88.665,3.274,38.106
2025-11-13 23:09:53.456,-0.021,-1.003,0.072,-0.366,-0.244,0.427,-88.665,3.274,38.106
2025-11-13 23:09:53.456,-0.019,-1.002,0.072,-0.244,-0.244,0.305,-88.665,3.274,38.112
2025-11-13 23:09:53.456,-0.021,-1.003,0.071,-0.244,-0.244,0.366,-88.665,3.274,38.112
2025-11-13 23:09:53.596,-0.021,-1.004,0.072,-0.305,-0.305,0.366,-88.665,3.274,38.117
2025-11-13 23:09:53.596,-0.021,-1.003,0.072,-0.244,-0.305,0.366,-88.671,3.274,38.117
2025-11-13 23:09:53.596,-0.022,-1.003,0.072,-0.305,-0.244,0.366,-88.671,3.274,38.123
2025-11-13 23:09:53.596,-0.021,-1.003,0.073,-0.244,-0.305,0.366,-88.671,3.279,38.123
2025-11-13 23:09:53.596,-0.021,-1.003,0.071,-0.183,-0.244,0.305,-88.671,3.274,38.128
2025-11-13 23:09:53.596,-0.021,-1.004,0.072,-0.305,-0.244,0.366,-88.671,3.274,38.128
2025-11-13 23:09:53.596,-0.02,-1.003,0.072,-0.183,-0.244,0.366,-88.671,3.279,38.134
2025-11-13 23:09:53.596,-0.021,-1.001,0.072,-0.244,-0.244,0.305,-88.671,3.274,38.134
2025-11-13 23:09:53.596,-0.021,-1.003,0.072,-0.305,-0.244,0.366,-88.671,3.274,38.134
2025-11-13 23:09:53.596,-0.021,-1.003,0.072,-0.244,-0.244,0.305,-88.671,3.274,38.139
2025-11-13 23:09:53.596,-0.021,-1.004,0.072,-0.305,-0.244,0.366,-88.671,3.274,38.139
2025-11-13 23:09:53.596,-0.02,-1.002,0.073,-0.244,-0.244,0.366,-88.671,3.279,38.145
2025-11-13 23:09:53.615,-0.021,-1.003,0.072,-0.305,-0.183,0.244,-88.676,3.274,38.145
2025-11-13 23:09:53.615,-0.022,-1.003,0.07,-0.305,-0.244,0.305,-88.676,3.274,38.15
2025-11-13 23:09:53.615,-0.02,-1.004,0.072,-0.244,-0.183,0.305,-88.676,3.274,38.15
2025-11-13 23:09:53.615,-0.021,-1.001,0.071,-0.183,-0.305,0.244,-88.676,3.274,38.15
2025-11-13 23:09:53.746,-0.021,-1.003,0.072,-0.305,-0.244,0.366,-88.676,3.274,38.156
2025-11-13 23:09:53.746,-0.02,-1.003,0.072,-0.183,-0.244,0.366,-88.676,3.274,38.156
2025-11-13 23:09:53.746,-0.021,-1.002,0.071,-0.244,-0.244,0.305,-88.676,3.274,38.161
2025-11-13 23:09:53.746,-0.021,-1.002,0.072,-0.305,-0.244,0.427,-88.676,3.274,38.161
2025-11-13 23:09:53.746,-0.02,-1.0,0.072,-0.244,-0.183,0.244,-88.676,3.274,38.167
2025-11-13 23:09:53.746,-0.021,-1.002,0.072,-0.305,-0.244,0.305,-88.676,3.274,38.167
2025-11-13 23:09:53.746,-0.021,-1.001,0.072,-0.305,-0.183,0.366,-88.682,3.274,38.167
2025-11-13 23:09:53.746,-0.02,-1.002,0.071,-0.244,-0.244,0.244,-88.682,3.274,38.172
2025-11-13 23:09:53.746,-0.02,-1.001,0.071,-0.366,-0.244,0.366,-88.682,3.274,38.172
2025-11-13 23:09:53.746,-0.021,-1.001,0.072,-0.244,-0.244,0.305,-88.682,3.274,38.177
2025-11-13 23:09:53.746,-0.021,-1.001,0.072,-0.183,-0.305,0.305,-88.682,3.274,38.177
2025-11-13 23:09:53.746,-0.021,-1.001,0.073,-0.366,-0.183,0.366,-88.682,3.274,38.183
2025-11-13 23:09:53.773,-0.02,-1.002,0.072,-0.183,-0.244,0.244,-88.682,3.274,38.183
2025-11-13 23:09:53.773,-0.021,-1.003,0.071,-0.244,-0.244,0.366,-88.682,3.274,38.188
2025-11-13 23:09:53.773,-0.02,-1.003,0.073,-0.366,-0.183,0.366,-88.687,3.274,38.188
2025-11-13 23:09:53.773,-0.02,-1.002,0.072,-0.244,-0.244,0.305,-88.687,3.274,38.188
2025-11-13 23:09:53.900,-0.021,-1.003,0.072,-0.244,-0.244,0.366,-88.687,3.274,38.194
2025-11-13 23:09:53.900,-0.02,-1.003,0.071,-0.305,-0.183,0.427,-88.687,3.274,38.194
2025-11-13 23:09:53.900,-0.02,-1.003,0.071,-0.183,-0.244,0.244,-88.687,3.274,38.199
2025-11-13 23:09:53.900,-0.021,-1.004,0.072,-0.305,-0.183,0.366,-88.687,3.274,38.199
2025-11-13 23:09:53.900,-0.019,-1.004,0.073,-0.183,-0.183,0.366,-88.687,3.274,38.199
2025-11-13 23:09:53.900,-0.021,-1.003,0.071,-0.244,-0.244,0.244,-88.687,3.268,38.205
2025-11-13 23:09:53.900,-0.022,-1.002,0.073,-0.366,-0.244,0.488,-88.687,3.274,38.205
2025-11-13 23:09:53.900,-0.02,-1.002,0.072,-0.183,-0.305,0.305,-88.687,3.274,38.21
2025-11-13 23:09:53.900,-0.021,-1.003,0.072,-0.244,-0.305,0.366,-88.687,3.274,38.21
2025-11-13 23:09:53.900,-0.021,-1.003,0.072,-0.305,-0.244,0.427,-88.687,3.274,38.216
2025-11-13 23:09:53.900,-0.02,-1.003,0.072,-0.244,-0.244,0.244,-88.693,3.274,38.216
2025-11-13 23:09:53.900,-0.021,-1.003,0.072,-0.305,-0.183,0.427,-88.693,3.274,38.221
2025-11-13 23:09:54.053,-0.02,-1.002,0.072,-0.244,-0.305,0.427,-88.693,3.274,38.221
2025-11-13 23:09:54.054,-0.021,-1.003,0.07,-0.244,-0.244,0.305,-88.693,3.274,38.227
2025-11-13 23:09:54.054,-0.021,-1.004,0.071,-0.305,-0.183,0.427,-88.693,3.274,38.227
2025-11-13 23:09:54.054,-0.02,-1.002,0.072,-0.244,-0.183,0.305,-88.693,3.274,38.227
2025-11-13 23:09:54.054,-0.021,-1.003,0.071,-0.244,-0.244,0.305,-88.693,3.274,38.232
